address,property_type,area_name,municipality,is_savedalen,sale_type,sold_date,year,month,final_price_sek,asking_price_sek,price_change_sek,price_change_percent,living_area_m2,extra_area_m2,rooms,plot_area_m2,price_per_m2,bid_change_percent,source_url,source_text
Bykällevägen 37,Villa,Kåhög,Partille,no,Lagfart,2024-04-10,2024,4,5850000,6037000.0,-187000.0,-3.1,119.0,119.0,9.0,1172.0,49200.0,-3.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Bykällevägen 37 Villa · Kåhög · Partille 5 850 000 kr 119 + 119 m² 9 rum 1 172 m² tomt 49 200 kr/m² Eldstad 2024-04-10 -3,1%"
Båtsmansvägen 1,Villa,Södra Sävedalen,Partille,yes,Lagfart,2024-03-28,2024,3,6180000,6000000.0,180000.0,3.0,145.0,90.0,6.0,716.0,42600.0,3.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Båtsmansvägen 1 Villa · Södra Sävedalen · Partille 6 180 000 kr 145 + 90 m² 6 rum 716 m² tomt 42 600 kr/m² Uteplats 2024-03-28 +3%
Storegården 69,Parhus,Öjersjö,Partille,no,Lagfart,2024-05-17,2024,5,5100000,5301000.0,-201000.0,-3.8,104.0,,4.0,337.0,49000.0,-3.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Storegården 69 Parhus · Öjersjö · Partille 5 100 000 kr 104 m² 4 rum 337 m² tomt 49 000 kr/m² 2024-05-17 -3,8%"
Magnusvägen 65,Villa,Centrala Sävedalen,Partille,yes,Lagfart,2024-06-12,2024,6,6250000,6104000.0,146000.0,2.4,110.0,35.0,,1657.0,56800.0,2.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Magnusvägen 65 Villa · Centrala Sävedalen · Partille 6 250 000 kr 110 + 35 m² 1 657 m² tomt 56 800 kr/m² 2024-06-12 +2,4%"
Bykällevägen 25,Villa,Kåhög,Partille,no,Lagfart,2024-05-23,2024,5,6300000,,,,149.0,88.0,5.0,805.0,42300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Bykällevägen 25 Villa · Kåhög · Partille 6 300 000 kr 149 + 88 m² 5 rum 805 m² tomt 42 300 kr/m² Balkong Eldstad 2024-05-23
Bäcketorpsvägen 6,Kedjehus,Kvastekulla,Partille,no,Lagfart,2024-04-20,2024,4,4500000,4707000.0,-207000.0,-4.4,132.0,,7.0,370.0,34100.0,-4.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Bäcketorpsvägen 6 Kedjehus · Kvastekulla · Partille 4 500 000 kr 132 m² 7 rum 370 m² tomt 34 100 kr/m² Uteplats 2024-04-20 -4,4%"
Tulteredsvägen 37,Villa,Kåhög,Partille,no,Lagfart,2024-04-28,2024,4,6500000,,,,166.0,,6.0,1408.0,39200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Tulteredsvägen 37 Villa · Kåhög · Partille 6 500 000 kr 166 m² 6 rum 1 408 m² tomt 39 200 kr/m² Eldstad 2024-04-28
Vintergatan 9B,Villa,Mellby,Partille,no,Lagfart,2024-05-20,2024,5,9570000,9494000.0,76000.0,0.8,198.0,60.0,,792.0,48300.0,0.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Vintergatan 9B Villa · Mellby · Partille 9 570 000 kr 198 + 60 m² 792 m² tomt 48 300 kr/m² Balkong Eldstad 2024-05-20 +0,8%"
Övre Östergårdsvägen 34A,Villa,Jonsered,Partille,no,Lagfart,2024-06-26,2024,6,6550000,5756000.0,794000.0,13.8,185.0,3.0,7.0,677.0,35400.0,13.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Övre Östergårdsvägen 34A Villa · Jonsered · Partille 6 550 000 kr 185 + 3 m² 7 rum 677 m² tomt 35 400 kr/m² Eldstad 2024-06-26 +13,8%"
Storskiftesvägen 9B,Villa,Furuskog,Partille,no,Lagfart,2024-04-26,2024,4,5680000,,,,145.0,4.0,6.0,987.0,39200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Storskiftesvägen 9B Villa · Furuskog · Partille 5 680 000 kr 145 + 4 m² 6 rum 987 m² tomt 39 200 kr/m² Eldstad 2024-04-26
Nedre Östergårdsvägen 6,Villa,Kåhög,Partille,no,Lagfart,2024-02-21,2024,2,5700000,,,,121.0,19.0,6.0,1025.0,47100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Nedre Östergårdsvägen 6 Villa · Kåhög · Partille 5 700 000 kr 121 + 19 m² 6 rum 1 025 m² tomt 47 100 kr/m² Uteplats 2024-02-21
Kullegärdet 34,Radhus,Sävedalen,Partille,yes,Lagfart,2024-04-18,2024,4,5790000,5676000.0,114000.0,2.0,114.0,,5.0,152.0,50800.0,2.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Kullegärdet 34 Radhus · Sävedalen · Partille 5 790 000 kr 114 m² 5 rum 152 m² tomt 50 800 kr/m² 2024-04-18 +2%
Edgångsvägen 1,Villa,Skulltorp,Partille,no,Lagfart,2024-05-05,2024,5,7750000,7750000.0,0.0,0.0,160.0,,6.0,528.0,48400.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Edgångsvägen 1 Villa · Skulltorp · Partille 7 750 000 kr 160 m² 6 rum 528 m² tomt 48 400 kr/m² Eldstad 2024-05-05 +/-0%
Älgstigen 26A,Villa,Öjersjö,Partille,no,Lagfart,2024-06-11,2024,6,8500000,,,,180.0,,6.0,901.0,47200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Älgstigen 26A Villa · Öjersjö · Partille 8 500 000 kr 180 m² 6 rum 901 m² tomt 47 200 kr/m² Eldstad 2024-06-11
Magnusvägen 7B,Villa,Centrala Sävedalen,Partille,yes,Lagfart,2024-06-06,2024,6,7400000,,,,140.0,73.0,6.0,830.0,52900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Magnusvägen 7B Villa · Centrala Sävedalen · Partille 7 400 000 kr 140 + 73 m² 6 rum 830 m² tomt 52 900 kr/m² Uteplats 2024-06-06
Kullegärdet 86,Radhus,Sävedalen,Partille,yes,Lagfart,2024-04-26,2024,4,4700000,,,,114.0,,4.0,152.0,41200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Kullegärdet 86 Radhus · Sävedalen · Partille 4 700 000 kr 114 m² 4 rum 152 m² tomt 41 200 kr/m² 2024-04-26
Jons väg 72,Radhus,Jonsered,Partille,no,Lagfart,2024-04-12,2024,4,5625000,,,,138.0,10.0,5.0,200.0,40800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Jons väg 72 Radhus · Jonsered · Partille 5 625 000 kr 138 + 10 m² 5 rum 200 m² tomt 40 800 kr/m² 2024-04-12
Smedjegårdsvägen 26,Radhus,Lexby,Partille,no,Lagfart,2024-04-20,2024,4,3900000,3641000.0,259000.0,7.1,116.0,,5.0,153.0,33600.0,7.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Smedjegårdsvägen 26 Radhus · Lexby · Partille 3 900 000 kr 116 m² 5 rum 153 m² tomt 33 600 kr/m² Uteplats 2024-04-20 +7,1%"
Fussegårdsvägen 8,Villa,Kåhög,Partille,no,Lagfart,2024-04-28,2024,4,5250000,5663000.0,-413000.0,-7.3,109.0,109.0,7.0,792.0,48200.0,-7.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Fussegårdsvägen 8 Villa · Kåhög · Partille 5 250 000 kr 109 + 109 m² 7 rum 792 m² tomt 48 200 kr/m² 2024-04-28 -7,3%"
Kullegärdet 67,Radhus,Sävedalen,Partille,yes,Lagfart,2024-03-27,2024,3,5100000,5617000.0,-517000.0,-9.2,118.0,13.0,4.0,451.0,43200.0,-9.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Kullegärdet 67 Radhus · Sävedalen · Partille 5 100 000 kr 118 + 13 m² 4 rum 451 m² tomt 43 200 kr/m² 2024-03-27 -9,2%"
Lövkullavägen 27,Villa,Sävedalen,Partille,yes,Lagfart,2024-04-12,2024,4,5900000,5888000.0,12000.0,0.2,179.0,117.0,6.0,1059.0,33000.0,0.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Lövkullavägen 27 Villa · Sävedalen · Partille 5 900 000 kr 179 + 117 m² 6 rum 1 059 m² tomt 33 000 kr/m² 2024-04-12 +0,2%"
Stora Skogsvägen 12,Villa,Puketorp,Partille,no,Lagfart,2024-06-19,2024,6,4960000,4825000.0,135000.0,2.8,79.0,79.0,4.0,951.0,62800.0,2.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Stora Skogsvägen 12 Villa · Puketorp · Partille 4 960 000 kr 79 + 79 m² 4 rum 951 m² tomt 62 800 kr/m² 2024-06-19 +2,8%"
Aftonstigen 8,Villa,Finngösa,Partille,no,Lagfart,2024-03-28,2024,3,7300000,7046000.0,254000.0,3.6,156.0,71.0,5.0,816.0,46800.0,3.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Aftonstigen 8 Villa · Finngösa · Partille 7 300 000 kr 156 + 71 m² 5 rum 816 m² tomt 46 800 kr/m² Uteplats 2024-03-28 +3,6%"
Renvägen 5,Villa,Sävedalen,Partille,yes,Lagfart,2024-04-26,2024,4,5175000,5175000.0,0.0,0.0,80.0,80.0,3.0,780.0,64700.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Renvägen 5 Villa · Sävedalen · Partille 5 175 000 kr 80 + 80 m² 3 rum 780 m² tomt 64 700 kr/m² Eldstad Uteplats 2024-04-26 +/-0%
Jons väg 22,Radhus,Jonsered,Partille,no,Lagfart,2024-06-11,2024,6,5490000,,,,138.0,,5.0,260.0,39800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Jons väg 22 Radhus · Jonsered · Partille 5 490 000 kr 138 m² 5 rum 260 m² tomt 39 800 kr/m² 2024-06-11
Skymningsbacken 15,Villa,Partille kommun,Partille,no,Lagfart,2024-07-28,2024,7,6000000,5352000.0,648000.0,12.1,178.0,37.0,,1011.0,33700.0,12.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Lagfart Skymningsbacken 15 Villa · Partille kommun · Partille 6 000 000 kr 178 + 37 m² 1 011 m² tomt 33 700 kr/m² 2024-07-28 +12,1%"
Tåbäcksvägen 49A,Parhus,Öjersjö,Partille,no,Slutpris,2024-07-26,2024,7,5325000,5490000.0,-165000.0,-3.0,112.0,20.0,4.0,,47500.0,-3.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Slutpris Tåbäcksvägen 49A Parhus · Öjersjö · Partille 5 325 000 kr 112 + 20 m² 4 rum 47 500 kr/m² Uteplats 2024-07-26 -3%
Österjärn 4,Villa,Sävedalen,Partille,yes,Lagfart,2024-03-13,2024,3,6550000,,,,144.0,,5.0,697.0,45500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,Lagfart Österjärn 4 Villa · Sävedalen · Partille 6 550 000 kr 144 m² 5 rum 697 m² tomt 45 500 kr/m² Eldstad 2024-03-13
Bergshamravägen 15,Villa,Sävedalen,Partille,yes,Slutpris,2024-04-12,2024,4,7200000,7947000.0,-747000.0,-9.4,170.0,65.0,6.0,584.0,45500.0,-9.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=18,"Gå till innehåll Gå till sök Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Till salu 58 Slutpris 5 268 Nyproduktion 4 Partille kommun 0 sökförslag visas. Sökfilter 2 Visa karta Slutpriser för hus i Partille kommun Säljdatum — Lagfart Bergshamravägen 15 Villa · Sävedalen · Partille 7 200 000 kr 170 + 65 m² 6 rum 584 m² tomt 42 400 kr/m² Eldstad 2024-04-12 -9,4% Lagfart Skogsräntevägen 6 Villa · Furuskog · Partille 5 300 000 kr 110 + 92 m² 7 rum 642 m² tomt 48 200 kr/m² Uteplats 2024-06-05 — Lagfart Friggavägen 18 Villa · Partille kommun · Partille 5 400 000 kr 67 + 54 m² 904 m² tomt 80 600 kr/m² 2024-08-28 +/-0% Lagfart Nygårdsvägen 22E Radhus · Mellby · Partille 3 200 000 kr 87 + 28 m² 4 rum 76 m² tomt 36 800 kr/m² Balkong Uteplats 2024-06-26 -2,7% Lagfart Göteborgsvägen 115 Villa · Centrala Sävedalen · Partille 6 300 000 kr 107 + 59 m² 6 rum 1 420 m² tomt 58 900 kr/m² Uteplats 2024-05-24 — Lagfart Kullegärdet 33 Radhus · Partille kommun · Partille 4 350 000 kr 114 m² 5 rum 152 m² tomt 38 200 kr/m² 2024-08-26 — Lagfart Rävekärrsvägen 12 Villa · Öjersjö · Partille 9 600 000 kr 148 + 70 m² 7 rum 996 m² tomt 64 900 kr/m² 2024-05-24 +17,6% Lagfart Bykällevägen 37 Villa · Kåhög · Partille 5 850 000 kr 119 + 119 m² 9 rum 1 172 m² tomt 49 200 kr/m² Eldstad 2024-04-10 -3,1% Lagfart Båtsmansvägen 1 Villa · Södra Sävedalen · Partille 6 180 000 kr 145 + 90 m² 6 rum 716 m² tomt 42 600 kr/m² Uteplats 2024-03-28 +3% Lagfart Storegården 69 Parhus · Öjersjö · Partille 5 100 000 kr 104 m² 4 rum 337 m² tomt 49 000 kr/m² 2024-05-17 -3,8% Lagfart Magnusvägen 65 Villa · Centrala Sävedalen · Partille 6 250 000 kr 110 + 35 m² 1 657 m² tomt 56 800 kr/m² 2024-06-12 +2,4% Lagfart Bykällevägen 25 Villa · Kåhög · Partille 6 300 000 kr 149 + 88 m² 5 rum 805 m² tomt 42 300 kr/m² Balkong Eldstad 2024-05-23 — Lagfart Bäcketorpsvägen 6 Kedjehus · Kvastekulla · Partille 4 500 000 kr 132 m² 7 rum 370 m² tomt 34 100 kr/m² Uteplats 2024-04-20 -4,4% Lagfart Tulteredsvägen 37 Villa · Kåhög · Partille 6 500 000 kr 166 m² 6 rum 1 408 m² tomt 39 200 kr/m² Eldstad 2024-04-28 — Lagfart Vintergatan 9B Villa · Mellby · Partille 9 570 000 kr 198 + 60 m² 792 m² tomt 48 300 kr/m² Balkong Eldstad 2024-05-20 +0,8% Lagfart Övre Östergårdsvägen 34A Villa · Jonsered · Partille 6 550 000 kr 185 + 3 m² 7 rum 677 m² tomt 35 400 kr/m² Eldstad 2024-06-26 +13,8% Lagfart Storskiftesvägen 9B Villa · Furuskog · Partille 5 680 000 kr 145 + 4 m² 6 rum 987 m² tomt 39 200 kr/m² Eldstad 2024-04-26 — Lagfart Nedre Östergårdsvägen 6 Villa · Kåhög · Partille 5 700 000 kr 121 + 19 m² 6 rum 1 025 m² tomt 47 100 kr/m² Uteplats 2024-02-21 — Lagfart Kullegärdet 34 Radhus · Sävedalen · Partille 5 790 000 kr 114 m² 5 rum 152 m² tomt 50 800 kr/m² 2024-04-18 +2% Lagfart Edgångsvägen 1 Villa · Skulltorp · Partille 7 750 000 kr 160 m² 6 rum 528 m² tomt 48 400 kr/m² Eldstad 2024-05-05 +/-0% Lagfart Älgstigen 26A Villa · Öjersjö · Partille 8 500 000 kr 180 m² 6 rum 901 m² tomt 47 200 kr/m² Eldstad 2024-06-11 Går du i säljtankar? Med vår matchningstjänst kan du gratis hitta en mäklare som är expert på just ditt område och din bostad. -1% Lagfart Magnusvägen 7B Villa · Centrala Sävedalen · Partille 7 400 000 kr 140 + 73 m² 6 rum 830 m² tomt 52 900 kr/m² Uteplats 2024-06-06 — Lagfart Kullegärdet 86 Radhus · Sävedalen · Partille 4 700 000 kr 114 m² 4 rum 152 m² tomt 41 200 kr/m² 2024-04-26 — Lagfart Jons väg 72 Radhus · Jonsered · Partille 5 625 000 kr 138 + 10 m² 5 rum 200 m² tomt 40 800 kr/m² 2024-04-12 — Lagfart Smedjegårdsvägen 26 Radhus · Lexby · Partille 3 900 000 kr 116 m² 5 rum 153 m² tomt 33 600 kr/m² Uteplats 2024-04-20 +7,1% Lagfart Fussegårdsvägen 8 Villa · Kåhög · Partille 5 250 000 kr 109 + 109 m² 7 rum 792 m² tomt 48 200 kr/m² 2024-04-28 -7,3% Lagfart Kullegärdet 67 Radhus · Sävedalen · Partille 5 100 000 kr 118 + 13 m² 4 rum 451 m² tomt 43 200 kr/m² 2024-03-27 -9,2% Lagfart Lövkullavägen 27 Villa · Sävedalen · Partille 5 900 000 kr 179 + 117 m² 6 rum 1 059 m² tomt 33 000 kr/m² 2024-04-12 +0,2% Lagfart Stora Skogsvägen 12 Villa · Puketorp · Partille 4 960 000 kr 79 + 79 m² 4 rum 951 m² tomt 62 800 kr/m² 2024-06-19 +2,8% Lagfart Aftonstigen 8 Villa · Finngösa · Partille 7 300 000 kr 156 + 71 m² 5 rum 816 m² tomt 46 800 kr/m² Uteplats 2024-03-28 +3,6% Lagfart Renvägen 5 Villa · Sävedalen · Partille 5 175 000 kr 80 + 80 m² 3 rum 780 m² tomt 64 700 kr/m² Eldstad Uteplats 2024-04-26 +/-0% Lagfart Jons väg 22 Radhus · Jonsered · Partille 5 490 000 kr 138 m² 5 rum 260 m² tomt 39 800 kr/m² 2024-06-11 — Lagfart Skymningsbacken 15 Villa · Partille kommun · Partille 6 000 000 kr 178 + 37 m² 1 011 m² tomt 33 700 kr/m² 2024-07-28 +12,1% Slutpris Tåbäcksvägen 49A Parhus · Öjersjö · Partille 5 325 000 kr 112 + 20 m² 4 rum 47 500 kr/m² Uteplats 2024-07-26 -3% Lagfart Österjärn 4 Villa · Sävedalen · Partille 6 550 000 kr 144 m² 5 rum 697 m² tomt 45 500 kr/m² Eldstad 2024-03-13 Cecilia, produktägare Vad tycker du om vår karta? 5 268 slutpriser för bostäder. Läs mer om Partille Slutpris för villor, kedjehus, parhus och radhus i Partille Partille kommun är ett område i Västra Götalands län. De senaste två månaderna har det kommit in 104 slutpriser/lagfarter för villor, kedjehus, parhus och radhus i Partille kommun till Booli. Informationen bygger på lagfarter från Lantmäteriet, mäklarrapporterade slutpriser och sista bud. Mer information om vad slutpriser är finns här . I Partille kommun är snittutropspriset 3 837 900 kr . Det tar 37 dagar i genomsnitt att sälja en bostad och 40 säljare har valt att sänka sitt utropspris i Partille kommun. Du kan även söka på slutpriser för bostäder i Partille kommun eller slutpriser för lägenheter i Partille kommun . Hitta fler slutpriser för villor, kedjehus, parhus och radhus i Orust , slutpriser för villor, kedjehus, parhus och radhus i Sotenäs , slutpriser för villor, kedjehus, parhus och radhus i Stenungsund och slutpriser för villor, kedjehus, parhus och radhus i Härryda . Visar sida 18 av 151 16 17 18 19 20 Föregående sida Nästa sida Mäklare i området Annons Nyproduktion till salu Annons Planerad nyproduktion Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
Goalovsvägen 8,Kedjehus,Övre Kåbäcken,Partille,no,Lagfart,2024-01-29,2024,1,4400000,,,,131.0,33.0,7.0,425.0,33600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Goalovsvägen 8 Kedjehus · Övre Kåbäcken · Partille 4 400 000 kr 131 + 33 m² 7 rum 425 m² tomt 33 600 kr/m² Uteplats 2024-01-29
Egnahemsvägen 3A,Villa,Sävedalen,Partille,yes,Lagfart,2024-03-29,2024,3,5700000,,,,179.0,109.0,8.0,823.0,31800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Egnahemsvägen 3A Villa · Sävedalen · Partille 5 700 000 kr 179 + 109 m² 8 rum 823 m² tomt 31 800 kr/m² Eldstad 2024-03-29
Blankavägen 16,Villa,Partille kommun,Partille,no,Lagfart,2024-07-22,2024,7,7950000,,,,114.0,70.0,,667.0,69700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Blankavägen 16 Villa · Partille kommun · Partille 7 950 000 kr 114 + 70 m² 667 m² tomt 69 700 kr/m² 2024-07-22
Goalovsvägen 11B,Villa,Partille kommun,Partille,no,Lagfart,2024-07-19,2024,7,4800000,4834000.0,-34000.0,-0.7,97.0,,,380.0,49500.0,-0.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Lagfart Goalovsvägen 11B Villa · Partille kommun · Partille 4 800 000 kr 97 m² 380 m² tomt 49 500 kr/m² 2024-07-19 -0,7%"
Brunnsvägen 10,Villa,Sävedalen,Partille,yes,Lagfart,2024-01-08,2024,1,6250000,6384000.0,-134000.0,-2.1,72.0,100.0,6.0,1020.0,86800.0,-2.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Lagfart Brunnsvägen 10 Villa · Sävedalen · Partille 6 250 000 kr 72 + 100 m² 6 rum 1 020 m² tomt 86 800 kr/m² Uteplats 2024-01-08 -2,1%"
Hermelinsvägen 17,Villa,Södra Sävedalen,Partille,yes,Slutpris,2024-07-16,2024,7,11500000,12721000.0,-1221000.0,-9.6,319.0,161.0,11.0,764.0,36100.0,-9.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Slutpris Hermelinsvägen 17 Villa · Södra Sävedalen · Partille 11 500 000 kr 319 + 161 m² 11 rum 764 m² tomt 36 100 kr/m² 2024-07-16 -9,6%"
Kyrkogatan 2,Villa,Jonsered,Partille,no,Lagfart,2024-06-16,2024,6,4025000,3973000.0,52000.0,1.3,73.0,,2.0,453.0,55100.0,1.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Lagfart Kyrkogatan 2 Villa · Jonsered · Partille 4 025 000 kr 73 m² 2 rum 453 m² tomt 55 100 kr/m² 2024-06-16 +1,3%"
Helge Källas väg 18,Villa,Paradiset,Partille,no,Lagfart,2024-02-23,2024,2,7600000,7451000.0,149000.0,2.0,194.0,67.0,6.0,1090.0,39200.0,2.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Helge Källas väg 18 Villa · Paradiset · Partille 7 600 000 kr 194 + 67 m² 6 rum 1 090 m² tomt 39 200 kr/m² 2024-02-23 +2%
Skuleberget 30,Villa,Furuskog,Partille,no,Lagfart,2024-03-14,2024,3,4590000,,,,138.0,6.0,6.0,228.0,33300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Skuleberget 30 Villa · Furuskog · Partille 4 590 000 kr 138 + 6 m² 6 rum 228 m² tomt 33 300 kr/m² Uteplats 2024-03-14
Furuborgsvägen 5,Villa,Partille kommun,Partille,no,Lagfart,2024-07-05,2024,7,5570000,5851000.0,-281000.0,-4.8,151.0,41.0,,1323.0,36900.0,-4.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Lagfart Furuborgsvägen 5 Villa · Partille kommun · Partille 5 570 000 kr 151 + 41 m² 1 323 m² tomt 36 900 kr/m² 2024-07-05 -4,8%"
Tåbäcksvägen 51,Radhus,Öjersjö,Partille,no,Slutpris,2024-07-03,2024,7,4750000,,,,118.0,,6.0,,40300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Slutpris Tåbäcksvägen 51 Radhus · Öjersjö · Partille 4 750 000 kr 118 m² 6 rum 40 300 kr/m² 2024-07-03
Lövgrens väg 4,Villa,Sävedalen,Partille,yes,Lagfart,2024-03-28,2024,3,7900000,7900000.0,0.0,0.0,108.0,108.0,7.0,699.0,73100.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,Lagfart Lövgrens väg 4 Villa · Sävedalen · Partille 7 900 000 kr 108 + 108 m² 7 rum 699 m² tomt 73 100 kr/m² Eldstad 2024-03-28 +/-0%
Sörgårdsvägen 12,Villa,Sävedalen,Partille,yes,Lagfart,2024-01-12,2024,1,9900000,10259000.0,-359000.0,-3.5,224.0,,8.0,665.0,44200.0,-3.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=19,"Lagfart Sörgårdsvägen 12 Villa · Sävedalen · Partille 9 900 000 kr 224 m² 8 rum 665 m² tomt 44 200 kr/m² Uteplats 2024-01-12 -3,5%"
